,xid,name,url,stars,wikipedia,image,address,kinds,lon,lat
1109,W353225089,Stadio comunale Renzo Barbera,null,null,https://en.wikipedia.org/wiki/Stadio%20Renzo%20Barbera,https://commons.wikimedia.org/wiki/File:Stadio_R_Barbera.JPG,Palermo SIC PA VI Circoscrizione Italia 90146 it Resuttana ,"sport,stadiums",13.341789245605469,38.15310287475586
1110,W40665293,Velodromo Paolo Borsellino,null,null,https://en.wikipedia.org/wiki/Velodromo%20Paolo%20Borsellino,https://commons.wikimedia.org/wiki/File:La_gradinata_del_Velodromo_Paolo_Borsellino.jpg,Palermo Via Renato Guttuso SIC PA VII Circoscrizione Italia 90146 it Patti ,"sport,stadiums",13.313725471496582,38.173866271972656
1111,W24747856,Stadio delle Palme,null,null,https://it.wikipedia.org/wiki/Stadio%20delle%20Palme,https://commons.wikimedia.org/wiki/File:Stadio_delle_palme_2.jpg,Palermo SIC PA VI Circoscrizione Italia 90146 it Resuttana ,"sport,stadiums",13.340566635131836,38.154876708984375
1112,W44774804,Campo Tenente Carmelo Onorato,null,null,https://it.wikipedia.org/wiki/Campo%20Tenente%20Onorato,null,Palermo Via Altarello SIC PA IV Circoscrizione Italia 90129 it Altarello ,"sport,stadiums",13.313227653503418,38.107688903808594
1113,W40665480,Palasport Fondo Patti,null,null,https://en.wikipedia.org/wiki/Palasport%20Fondo%20Patti,null,Palermo Via Partanna Castelforte SIC PA VII Circoscrizione Italia 90151 it Valdesi ,"sport,stadiums",13.317587852478027,38.19154739379883
1114,W40665537,Campo di Baseball,null,null,https://en.wikipedia.org/wiki/Diamante%20Fondo%20Patti,null,Palermo SIC PA VII Circoscrizione Italia it Valdesi ,"sport,stadiums",13.31513500213623,38.19077682495117
1115,Q3967866,stadio Ranchibile,null,null,https://it.wikipedia.org/wiki/Stadio%20Ranchibile,null,Palermo Piazza Don Bosco SIC PA VIII Circoscrizione Italia 90144 it ,"sport,stadiums",13.345354080200195,38.144344329833984
1116,Q106223378,Littoriale (Bologna),null,null,null,https://commons.wikimedia.org/wiki/File:Stadio_Littoriale_Bologna.jpg,Palermo Piazza della Pace SIC PA VIII Circoscrizione Italia 90100 it Acquasanta ,"sport,stadiums",13.359249114990234,38.131195068359375
1117,N7162048723,Diving Center Saracen Palermo,http://www.scuolasubpalermo.it,null,null,null,Palermo Via Comandante Simone Gulì SIC PA VIII Circoscrizione Italia 90142 it Acquasanta ,"diving,dive_centers,sport",13.36866569519043,38.14400100708008
1118,W44684684,"Stadio comunale ""Luigi Zarcone""",null,null,null,null,Via Generale Turba Ficarazzi SIC PA Italia 90039 it Ficarazzelli ,"sport,stadiums",13.452095031738281,38.087276458740234
1119,W35152499,Hydra,http://www.hydrasport.it/,null,null,null,Villabate SIC PA Italia 90039 it ,"sport,pools",13.450113296508789,38.08279037475586
1120,W24747962,lo Schiavo,null,null,null,null,Palermo Viale Diana SIC PA VII Circoscrizione Italia 90143 it Pallavicino ,"sport,interesting_places,natural,nature_reserves,other_nature_conservation_areas,climbing",13.346329689025879,38.15928649902344
1121,N3145391524,,null,null,null,null,Palermo Via Messina Marine SIC PA II Circoscrizione Italia 90121 it Romagnolo ,"diving,wrecks,sport",13.419376373291016,38.09989547729492
1122,N3145391528,,null,null,null,null,Italia it ,"diving,wrecks,sport",13.395069122314453,38.12451171875
1123,N3145391525,,null,null,null,null,Via Messina Marine Villabate SIC PA II Circoscrizione Italia 90121 it ,"diving,wrecks,sport",13.4327392578125,38.10114288330078
1124,N3145391526,,null,null,null,null,SIC PA Italia Portella di Mare 90039 it ,"diving,wrecks,sport",13.453726768493652,38.108131408691406
1125,N3145391634,,null,null,null,null,Palermo Via della Leva SIC PA VII Circoscrizione Italia 90142 it Vergine Maria ,"diving,wrecks,sport",13.377763748168945,38.15897750854492
1126,W242727204,Conca d'Oro,http://www.concadoropalermo.it,null,https://it.wikipedia.org/wiki/Conca%20d%27Oro%20%28centro%20commerciale%29,null,Palermo Via San Nicola Conca d'Oro SIC PA VII Circoscrizione Italia 90147 it 1963 Patti ,"shops,malls,tourist_facilities",13.308232307434082,38.18355178833008
1127,R13081163,Centro Commerciale Forum Palermo,https://www.forum-palermo.it/,null,https://it.wikipedia.org/wiki/Forum%20Palermo,null,Palermo SIC PA II Circoscrizione Italia it Croce Verde ,"shops,malls,tourist_facilities",13.412519454956055,38.08896255493164
1128,N6856254134,Conad,https://www.conad.it/conad/home/puntivendita/dettaglio.html?idPdv=6358,null,null,null,Via Ponte Parco Monreale SIC PA Italia 90131 it ,"shops,supermarkets,tourist_facilities",13.302467346191406,38.07304000854492
1129,N3141458023,Panificio Tusa,null,null,null,null,Via Circonvallazione Monreale SIC PA Italia 90046 it ,"shops,supermarkets,tourist_facilities",13.294795989990234,38.07830047607422
1130,N1968828801,Panificio Campanella,null,null,null,null,Via Pietro Novelli Monreale Panificio Campanella SIC PA Italia 90046 it 60 ,"shops,bakeries,tourist_facilities",13.288628578186035,38.08097457885742
1131,N5100593558,Conad,null,null,null,null,Palermo Corso Calatafimi Caserma Ciro Scianna SIC PA IV Circoscrizione Italia 90131 it 1000 Altarello ,"shops,conveniences,tourist_facilities",13.311738967895508,38.09572982788086
1132,N6357805277,Sigma,null,null,null,null,Palermo Via Mario D'Aleo SIC PA IV Circoscrizione Italia 90129 it Pagliarelli ,"shops,supermarkets,tourist_facilities",13.332174301147461,38.0974235534668
1133,N5100406183,Supermercato,null,null,null,null,Palermo Corso Calatafimi SIC PA IV Circoscrizione Italia 90131 it 676 Altarello ,"shops,conveniences,tourist_facilities",13.321208000183105,38.09954833984375
1134,N5100394398,Pescheria Scardino,null,null,null,null,Palermo SIC PA IV Circoscrizione Italia 90131 it Altarello ,"shops,fish_stores,tourist_facilities",13.323217391967773,38.10032653808594
1135,N5917924555,CONAD,null,null,null,null,Palermo Via Villagrazia SIC PA III Circoscrizione Italia 90125 it Chiavelli ,"shops,supermarkets,tourist_facilities",13.34643268585205,38.08645248413086
1136,N8556884279,Max,null,null,null,null,Palermo Via Ernesto Teodoro Moneta SIC PA III Circoscrizione Italia 90125 it Chiavelli ,"shops,conveniences,tourist_facilities",13.353801727294922,38.08495330810547
1137,N8941525830,Panificio D'Amico - Golosità da forno,null,null,null,null,Palermo Via Pietro Platania SIC PA IV Circoscrizione Italia 90129 it Pagliarelli ,"shops,bakeries,tourist_facilities",13.333895683288574,38.09965515136719
1138,N8554737189,Salumi e Formaggi,null,null,null,null,Palermo Via dell'Ermellino SIC PA III Circoscrizione Italia 90125 it Chiavelli ,"shops,conveniences,tourist_facilities",13.358022689819336,38.0855598449707
1139,N8554737190,Aromatico,null,null,null,null,Palermo Via dell'Ermellino SIC PA III Circoscrizione Italia 90125 it Chiavelli ,"shops,bakeries,tourist_facilities",13.358134269714355,38.08559036254883
1140,N6802961090,Ipercoop,null,null,null,null,Palermo SIC PA V Circoscrizione Italia 90136 it Passo di Rigano ,"shops,supermarkets,tourist_facilities",13.300204277038574,38.1340446472168
1141,N3387871942,Costa Supermarket,null,null,null,null,Palermo SIC PA VI Circoscrizione Italia 90145 it Cruillas ,"shops,supermarkets,tourist_facilities",13.313674926757812,38.139122009277344
1142,N3387878292,Panificio Costa,null,null,null,null,Palermo SIC PA VI Circoscrizione Italia 90145 it Cruillas ,"shops,bakeries,tourist_facilities",13.313691139221191,38.13920593261719
1143,N5102417867,Panificio De Simone,null,null,null,null,Palermo Via Titina de Filippo SIC PA IV Circoscrizione Italia 90129 it 32 Altarello ,"foods,shops,cafes,bakeries,tourist_facilities",13.32714557647705,38.102996826171875
1144,W935470186,Lidl,null,null,null,null,Palermo Via Gian Lorenzo Bernini SIC PA V Circoscrizione Italia 90145 it ,"shops,supermarkets,tourist_facilities",13.325387954711914,38.13370895385742
1145,N8121188262,Decò,https://www.gruppoarena.it/,null,null,null,Palermo Via Crocifisso Pietratagliata SIC PA IV Circoscrizione Italia 90129 it Altarello ,"shops,supermarkets,tourist_facilities",13.325119018554688,38.10335159301758
1146,N5097212852,La Pescheria di Andrea e Figli,null,null,null,null,Palermo Corso Calatafimi SIC PA IV Circoscrizione Italia 90131 it Altarello ,"shops,fish_stores,tourist_facilities",13.32827091217041,38.10236740112305
1147,N5112567046,S.G. Detersivi,null,null,null,null,Palermo Via Titina de Filippo SIC PA IV Circoscrizione Italia 90129 it 44 Altarello ,"shops,conveniences,tourist_facilities",13.327247619628906,38.10238265991211
1148,N5094946985,Euromania,null,null,null,null,Palermo Viale Regione Siciliana Sud Est SIC PA IV Circoscrizione Italia 90129 it 222 Altarello ,"shops,conveniences,tourist_facilities",13.33130931854248,38.10124969482422
1149,N5057886470,Todis,null,null,null,null,Palermo SIC PA IV Circoscrizione Italia 90129 it Altarello ,"shops,conveniences,tourist_facilities",13.330926895141602,38.104644775390625
1150,N5412716553,Pescheria del Golfo - Cosenza,null,null,null,null,Palermo Viale Maria Santissima Mediatrice Pescheria del Golfo - Cosenza SIC PA IV Circoscrizione Italia 90129 it 29 Pagliarelli ,"shops,fish_stores,tourist_facilities",13.333282470703125,38.10091781616211
1151,N5060706605,Panificio Sclafani Giuseppe e Figli,null,null,null,null,Palermo Viale Regione Siciliana Sud Est SIC PA IV Circoscrizione Italia 90129 it 222 Altarello ,"shops,bakeries,tourist_facilities",13.33128833770752,38.101295471191406
1152,N5057784389,Lidl,null,null,null,null,Palermo SIC PA IV Circoscrizione Italia Corso Calatafimi 90129 it 396 Altarello ,"shops,supermarkets,tourist_facilities",13.334471702575684,38.104583740234375
1153,N5058068337,Pescheria Francesco Viola,null,null,null,null,Palermo Corso Calatafimi SIC PA IV Circoscrizione Italia 90129 it 597 Altarello ,"shops,fish_stores,tourist_facilities",13.334015846252441,38.10471725463867
1154,N5057886445,Panificio Sclafani,null,null,null,null,Palermo Via Giuseppe Mulè Panificio Sclafani SIC PA IV Circoscrizione Italia 90129 it 6 Altarello ,"shops,bakeries,tourist_facilities",13.336186408996582,38.102481842041016
1155,N5057833974,Conad,null,null,null,null,Palermo SIC PA IV Circoscrizione Italia 90129 it ,"shops,supermarkets,tourist_facilities",13.334407806396484,38.1072883605957
1156,N5091034432,Il Salumiere,null,null,null,null,Palermo SIC PA IV Circoscrizione Italia Via Gaetano La Loggia 90129 it Altarello ,"shops,conveniences,tourist_facilities",13.332399368286133,38.106842041015625
1157,N5102016534,Un Mare di Bontà,null,null,null,null,Palermo Via Tasca Lanza SIC PA IV Circoscrizione Italia 90129 it Altarello ,"shops,fish_stores,tourist_facilities",13.329439163208008,38.10973358154297
1158,N4895476659,Conad,null,null,null,null,Palermo Via Girolamo Savonarola Conad SIC PA IV Circoscrizione Italia 90135 it 56 Altarello ,"shops,supermarkets,tourist_facilities",13.320821762084961,38.121273040771484
1159,N5093969047,Panificio Anastasi Salvatore,null,null,null,null,Palermo Via Giuseppe Pitrè SIC PA IV Circoscrizione Italia 90129 it Altarello ,"shops,bakeries,tourist_facilities",13.334474563598633,38.11057662963867
1160,N8816450641,Lidl,null,null,null,null,Palermo Via Perpignano SIC PA IV Circoscrizione Italia 90135 it Altarello ,"shops,supermarkets,tourist_facilities",13.328064918518066,38.11982727050781
1161,N5415220528,Pecoraro,null,null,null,null,Palermo Via Ruggerone da Palermo SIC PA V Circoscrizione Italia 90135 it Olivuzza ,"shops,bakeries,tourist_facilities",13.33285903930664,38.12086486816406
1162,N5415213895,Di Maio,null,null,null,null,Palermo Piazza Noce SIC PA V Circoscrizione Italia 90135 it Olivuzza ,"shops,bakeries,tourist_facilities",13.3331880569458,38.122222900390625
1163,N5091493102,Conad,null,null,null,null,Palermo Via Giuseppe Sunseri SIC PA IV Circoscrizione Italia 90129 it Altarello ,"shops,supermarkets,tourist_facilities",13.338645935058594,38.10813903808594
1164,N5057833977,Conad,null,null,null,null,Palermo SIC PA IV Circoscrizione Italia 90129 it ,"shops,supermarkets,tourist_facilities",13.340509414672852,38.107059478759766
1165,N7001033005,Felice,null,null,null,null,Palermo SIC PA IV Circoscrizione Italia Via Ragusa Moleti 90129 it 3 Altarello ,"shops,conveniences,tourist_facilities",13.339520454406738,38.10627746582031
1166,W326761995,ex area industriale,null,null,null,null,Palermo Via Giuseppe Pitrè SIC PA IV Circoscrizione Italia 90129 it 9 Altarello ,"shops,malls,tourist_facilities",13.338556289672852,38.11096954345703
1167,N5093962404,L'Angolo del Sapone,null,null,null,null,Palermo Via Cappuccini SIC PA IV Circoscrizione Italia 90128 it 174 ,"shops,conveniences,tourist_facilities",13.341767311096191,38.110862731933594
1168,N5093962401,Salumeria Buongustaio,null,null,null,null,Palermo Via Cappuccini SIC PA IV Circoscrizione Italia 90128 it 174 ,"shops,conveniences,tourist_facilities",13.342042922973633,38.1108512878418
1169,N8614854563,Fortè,null,null,null,null,Palermo Via Filiciuzza SIC PA III Circoscrizione Italia 90127 it ,"shops,conveniences,tourist_facilities",13.356681823730469,38.108055114746094
1170,N5411081642,Eurospar,null,null,null,null,Palermo Via Cipressi SIC PA IV Circoscrizione Italia 90138 it ,"shops,conveniences,tourist_facilities",13.341796875,38.11330032348633
1171,N5411990833,Ciccio a Vacca,null,null,null,null,Palermo Via Cipressi SIC PA IV Circoscrizione Italia 90138 it ,"shops,bakeries,tourist_facilities",13.343572616577148,38.11354064941406
1172,N5411081647,Panificio,null,null,null,null,Palermo Via Re Tancredi SIC PA V Circoscrizione Italia 90138 it Olivuzza ,"shops,bakeries,tourist_facilities",13.34655475616455,38.113765716552734
1173,N4667797589,MD,null,null,null,null,Palermo Piazza Principe di Camporeale SIC PA V Circoscrizione Italia 90138 it Olivuzza ,"shops,supermarkets,tourist_facilities",13.339555740356445,38.11967849731445
1174,N5415213882,M.N. Minimarket,null,null,null,null,Palermo Via Crociferi SIC PA V Circoscrizione Italia 90138 it Olivuzza ,"shops,conveniences,tourist_facilities",13.338494300842285,38.12027359008789
1175,N4938953867,Supermarket Todis,null,null,null,null,Palermo Via Re Federico Tredun SIC PA VIII Circoscrizione Italia 90138 it 18b ,"shops,supermarkets,tourist_facilities",13.347138404846191,38.12202835083008
1176,N5405933487,Tanu,null,null,null,null,Palermo Via Antonio Veneziano SIC PA V Circoscrizione Italia 90138 it 49 Olivuzza ,"shops,conveniences,tourist_facilities",13.345147132873535,38.12054443359375
1177,N5387886569,Jaffna Market,null,null,null,null,Palermo Via Alessio Narbone SIC PA V Circoscrizione Italia 90138 it 6 Olivuzza ,"shops,conveniences,tourist_facilities",13.343884468078613,38.121910095214844
1178,N5405933485,S.Padre,null,null,null,null,Palermo Via Antonio Veneziano S.Padre SIC PA V Circoscrizione Italia 90138 it 59 Olivuzza ,"shops,bakeries,tourist_facilities",13.345182418823242,38.120445251464844
1179,N8842292217,Capo Market,null,null,null,null,Palermo Via Cappuccinelle SIC PA I Circoscrizione Italia 90134 it Il Capo ,"shops,supermarkets,tourist_facilities",13.353158950805664,38.11659240722656
1180,N1768879206,Forneria del Papireto,null,null,null,null,Palermo Via Papireto Barresi Macelleria & Fast-food SIC PA I Circoscrizione Italia 90134 it 64 Il Capo ,"shops,bakeries,tourist_facilities",13.351940155029297,38.11665344238281
1181,N5445633829,Quick,null,null,null,null,Palermo Via Nicola Balsano SIC PA I Circoscrizione Italia 90138 it Il Capo ,"shops,supermarkets,tourist_facilities",13.35313892364502,38.12014389038086
1182,N8842292218,Capo Market,null,null,null,null,Palermo Via Porta Carini SIC PA I Circoscrizione Italia 90134 it 56 Il Capo ,"shops,supermarkets,tourist_facilities",13.354069709777832,38.11861801147461
1183,N1968976237,Panificio S. Morello,null,null,null,null,Palermo Via Cappuccinelle SIC PA I Circoscrizione Italia 90134 it Il Capo ,"shops,bakeries,tourist_facilities",13.354482650756836,38.11754608154297
1184,N3077899381,Panificio Bonomolo Alessandra,null,null,null,null,Palermo Via Porta Carini Panificio Bonomolo Alessandra SIC PA I Circoscrizione Italia 90134 it 18 Il Capo ,"shops,bakeries,tourist_facilities",13.35440444946289,38.11798095703125
1185,N4689869190,Simply,null,null,null,null,Palermo Viale Leonardo da Vinci autoscuola Elena SIC PA V Circoscrizione Italia 90135 it 344 Passo di Rigano ,"shops,supermarkets,tourist_facilities",13.320419311523438,38.126712799072266
1186,N8685452744,Ard Discount,null,null,null,null,Palermo Via Guglielmo Borremans SIC PA VIII Circoscrizione Italia 90145 it ,"shops,supermarkets,tourist_facilities",13.336156845092773,38.13291549682617
1187,N8685452751,GD,null,null,null,null,Palermo Via Principe di Palagonia SIC PA VIII Circoscrizione Italia 90144 it ,"shops,conveniences,tourist_facilities",13.33711051940918,38.1322135925293
1188,N5340784334,Lidl,null,null,null,null,Palermo Viale Regione Siciliana Nord Ovest SIC PA VIII Circoscrizione Italia 90145 it ,"shops,supermarkets,tourist_facilities",13.331071853637695,38.135040283203125
1189,N6838707654,Prezzemolo & Vitale,https://www.prezzemoloevitale.net/,null,null,null,Palermo Via Principe di Palagonia SIC PA VIII Circoscrizione Italia 90144 it 14 ,"shops,supermarkets,tourist_facilities",13.336219787597656,38.13431930541992
1190,N6261256269,Conad Margherita,null,null,null,null,Palermo Viale Lazio SIC PA VIII Circoscrizione Italia 90144 it ,"shops,supermarkets,tourist_facilities",13.333720207214355,38.140892028808594
1191,N8273412507,Alimentari Minimarket,null,null,null,null,Palermo Via Principe di Paternò SIC PA VIII Circoscrizione Italia 90144 it ,"shops,conveniences,tourist_facilities",13.337240219116211,38.138118743896484
1192,N6868210848,Prezzemolo & Vitale,https://www.prezzemoloevitale.net/,null,null,null,Palermo Via Aquileia SIC PA VIII Circoscrizione Italia 90144 it 80 ,"shops,supermarkets,tourist_facilities",13.332091331481934,38.142696380615234
1193,N8684325546,Fortè,null,null,null,null,Palermo Via Alfredo Casella SIC PA VIII Circoscrizione Italia 90141 it ,"shops,supermarkets,tourist_facilities",13.340126991271973,38.12752151489258
1194,N5391982050,Royal Market Alimentari,null,null,null,null,Palermo Via Dante SIC PA VIII Circoscrizione Italia 90141 it 158 ,"shops,conveniences,tourist_facilities",13.347373962402344,38.122833251953125
1195,N5371213611,Il tuo Fornaio - A.D.Moisi,null,null,null,null,Palermo Via Dante SIC PA VIII Circoscrizione Italia 90141 it 196 ,"shops,bakeries,tourist_facilities",13.346450805664062,38.122615814208984
1196,N6364695334,Prezzemolo & Vitale,https://www.prezzemoloevitale.net/,null,null,null,Palermo Via Giovan Battista Lulli SIC PA VIII Circoscrizione Italia 90144 it 7 ,"shops,supermarkets,tourist_facilities",13.338921546936035,38.12944030761719
1197,N6364695345,Pescheria Sampino,null,null,null,null,Palermo Via Malaspina SIC PA VIII Circoscrizione Italia 90144 it ,"shops,fish_stores,tourist_facilities",13.33859920501709,38.13026428222656
1198,N6845566586,Prezzemolo & Vitale,https://www.prezzemoloevitale.net/,null,null,null,Palermo Via Gioacchino di Marzo SIC PA VIII Circoscrizione Italia 90143 it 39 ,"shops,supermarkets,tourist_facilities",13.345508575439453,38.13349914550781
1199,N5392225951,Supermercato Maddalena,null,null,null,null,Palermo Via Dante Divinae SIC PA VIII Circoscrizione Italia 90141 it 80 ,"shops,conveniences,tourist_facilities",13.348854064941406,38.123191833496094
1200,N5057755988,Prezzemolo e Vitale,https://www.prezzemoloevitale.net/,null,null,null,Palermo Via Benedetto D'Acquisto SIC PA VIII Circoscrizione Italia 90141 it 17 ,"shops,conveniences,tourist_facilities",13.352578163146973,38.123558044433594
1201,N8040164858,Vivaio Frutti di Mare,null,null,null,null,Palermo Via Giacomo Cusmano SIC PA VIII Circoscrizione Italia 90141 it ,"shops,fish_stores,tourist_facilities",13.348468780517578,38.12412643432617
1202,N8036465792,la Casa del Pesce,null,null,null,null,Palermo Via Niccolò Garzilli SIC PA VIII Circoscrizione Italia 90141 it 17 ,"shops,fish_stores,tourist_facilities",13.353407859802246,38.124542236328125
1203,N5392185727,Panificio Polizzi,null,null,null,null,Palermo Via Brunetto Latini Salumi e Formaggi SIC PA VIII Circoscrizione Italia 90141 it 2 ,"shops,bakeries,tourist_facilities",13.35050106048584,38.12269592285156
1204,N267672279,Fresco Più,null,null,null,null,Palermo Via Agrigento SIC PA VIII Circoscrizione Italia 90141 it ,"shops,supermarkets,tourist_facilities",13.351093292236328,38.12796401977539
1205,N267793183,GS,null,null,null,null,Palermo Via della Libertà SIC PA VIII Circoscrizione Italia 90139 it ,"shops,supermarkets,tourist_facilities",13.353221893310547,38.1278076171875
1206,N267672822,COOP,null,null,null,null,Palermo SIC PA VIII Circoscrizione Italia 90132 Piazzetta Bagnasco Via Di Stefano it ,"shops,supermarkets,tourist_facilities",13.355217933654785,38.123287200927734
1207,N5998357985,Libera Terra,https://liberaterra.it/,null,null,null,Palermo Piazza Castelnuovo Libera Terra SIC PA VIII Circoscrizione Italia 90139 it 13 ,"shops,conveniences,tourist_facilities",13.355429649353027,38.12400817871094
1208,N4072659489,Bio supermarket Prezzemolo&Vitale,https://www.prezzemoloevitale.net/,null,null,null,Palermo Via Noto SIC PA VIII Circoscrizione Italia 90141 it 10 ,"shops,conveniences,tourist_facilities",13.348902702331543,38.128265380859375
1209,N3387881144,Sigma Gargano,null,null,null,null,Palermo Via Ugo Bassi SIC PA VIII Circoscrizione Italia 90100 it ,"shops,supermarkets,tourist_facilities",13.356534004211426,38.128440856933594
1210,N9035572628,Max Supermercati Selex,null,null,null,null,Palermo Via Alfonso Borrelli SIC PA VIII Circoscrizione Italia 90139 it Acquasanta ,"shops,supermarkets,tourist_facilities",13.355652809143066,38.13145065307617
1211,N6841738213,Prezzemolo & Vitale,https://www.prezzemoloevitale.net/,null,null,null,Palermo Via Giuseppe Sciuti SIC PA VIII Circoscrizione Italia 90144 it 138 ,"shops,supermarkets,tourist_facilities",13.339239120483398,38.1380615234375
1212,N3870443059,mercato ortofrutticolo,null,null,null,null,Palermo SIC PA VIII Circoscrizione Italia 90142 it ,"shops,supermarkets,tourist_facilities",13.357741355895996,38.13706970214844
1213,N9045072399,Mercato Colantoni - Supermercato Casa e Bellezza,https://mercatocolantoni.it/,null,null,null,Palermo Via Giuseppe Alessi Eni SIC PA VIII Circoscrizione Italia 90100 it Acquasanta ,"shops,supermarkets,tourist_facilities",13.352057456970215,38.1408576965332
1214,N9045072398,Mercato Colantoni - Supermercato alimentari,https://mercatocolantoni.it/,null,null,null,Palermo Via Giuseppe Alessi SIC PA VIII Circoscrizione Italia 90143 it Acquasanta ,"shops,supermarkets,tourist_facilities",13.352367401123047,38.140987396240234
1215,N3388414293,Decò,null,null,null,null,Palermo Via Montepellegrino SIC PA VIII Circoscrizione Italia 90142 it Acquasanta ,"shops,supermarkets,tourist_facilities",13.357823371887207,38.14051818847656
1216,N3437626564,Decò,null,null,null,null,Palermo Via Montepellegrino Decò SIC PA VIII Circoscrizione Italia 90142 it 161b Acquasanta ,"shops,supermarkets,tourist_facilities",13.358237266540527,38.14057540893555
1217,N4667645508,Panificio,null,null,null,null,Palermo Via Ammiraglio Luigi Rizzo SIC PA VIII Circoscrizione Italia 90142 it Acquasanta ,"shops,bakeries,tourist_facilities",13.358512878417969,38.143348693847656
1218,N5163505871,Lidl,null,null,null,null,Palermo Via Ugo La Malfa McDonald's SIC PA VI Circoscrizione Italia 90146 it 106 Cruillas ,"shops,supermarkets,tourist_facilities",13.312422752380371,38.16239547729492
1219,N5825533353,Ard discount,null,null,null,null,Palermo SIC PA VI Circoscrizione Italia 90146 it ,"shops,supermarkets,tourist_facilities",13.31234073638916,38.16357421875
1220,N3978735084,Conca Doro c.commerciale,null,null,null,null,Palermo Via San Nicola Conca d'Oro SIC PA VII Circoscrizione Italia 90147 it 1963 Patti ,"shops,supermarkets,tourist_facilities",13.30766773223877,38.182823181152344
1221,N1745442290,Carrefour,https://www.carrefour.it/,null,null,null,Palermo Via Alcide De Gasperi Carrefour SIC PA VI Circoscrizione Italia 90146 it 36 Resuttana ,"shops,supermarkets,tourist_facilities",13.337044715881348,38.150516510009766
1222,N7522953324,Conad,https://www.conad.it/ricerca-negozi/negozio.009660.html,null,null,null,Palermo Via Enzo Biagi SIC PA VI Circoscrizione Italia 90146 it Cruillas ,"shops,supermarkets,tourist_facilities",13.319355964660645,38.156776428222656
1223,N8837866522,Sanlorenzo Mercato,null,null,null,null,Palermo Via San Lorenzo SIC PA VI Circoscrizione Italia 90146 it ,"shops,supermarkets,tourist_facilities",13.31781005859375,38.165409088134766
1224,W285446650,Carrefour,null,null,null,null,Palermo Via Castelforte SIC PA VII Circoscrizione Italia 90151 it Pallavicino ,"shops,supermarkets,tourist_facilities",13.32480239868164,38.18684387207031
1225,N3978735083,Eurospin,null,null,null,null,Palermo Via Partanna Mondello SIC PA VII Circoscrizione Italia 90147 it Valdesi ,"shops,supermarkets,tourist_facilities",13.29931354522705,38.19046401977539
1226,N4149704990,Arancio supermarket,null,null,null,null,Palermo Via Torre di Mondello SIC PA VII Circoscrizione Italia 90151 it Valdesi ,"shops,supermarkets,tourist_facilities",13.325271606445312,38.20659637451172
1227,W863379369,MD,null,null,null,null,Villabate SIC PA Italia it Pomara ,"shops,supermarkets,tourist_facilities",13.4470796585083,38.08417510986328
1228,N568516590,Coop,null,null,null,null,Palermo SIC PA III Circoscrizione Italia 90125 it Guadagna ,"shops,supermarkets,tourist_facilities",13.364259719848633,38.092464447021484
1229,N3946456422,SISA supermercato,null,null,null,null,Palermo Largo Giuseppe Salvatore Vaiana SISA supermercato SIC PA III Circoscrizione Italia 90125 it Guadagna ,"shops,supermarkets,tourist_facilities",13.365128517150879,38.09235763549805
1230,N7522945573,Conad,https://www.conad.it/ricerca-negozi/negozio.009155.html,null,null,null,Palermo Via Villagrazia SIC PA III Circoscrizione Italia 90127 it Guadagna ,"shops,supermarkets,tourist_facilities",13.362443923950195,38.09567642211914
1231,N8482909848,GD,null,null,null,null,Via Giulio Cesare Villabate SIC PA Italia 90039 it Pomara ,"shops,supermarkets,tourist_facilities",13.44591236114502,38.07815170288086
1232,W393271989,Conad,null,null,null,null,Palermo Via Filippo Pecoraino Conad SIC PA II Circoscrizione Italia 90124 it 5 Romagnolo ,"shops,supermarkets,tourist_facilities",13.390889167785645,38.09646987915039
1233,N3978740916,Simply Market,null,null,null,null,Palermo SIC PA II Circoscrizione Italia 90124 it Settecannoli ,"shops,supermarkets,tourist_facilities",13.396424293518066,38.0946044921875
1234,N3978740915,Eurospin brancaccio,null,null,null,null,Palermo SIC PA II Circoscrizione Italia 90124 it Settecannoli ,"shops,supermarkets,tourist_facilities",13.39729118347168,38.09488296508789
1235,N8456904814,Mondo AG&C,null,null,null,null,Via Ragusa Villabate SIC PA Italia 90039 it Pomara ,"shops,conveniences,tourist_facilities",13.440227508544922,38.07594680786133
1236,N6802937593,Ipercoop,null,null,null,null,Palermo SIC PA II Circoscrizione Italia it Croce Verde ,"shops,supermarkets,tourist_facilities",13.412776947021484,38.088722229003906
1237,N8318060063,Drogheria,null,null,null,null,Via Generosi Villabate SIC PA Italia 90039 it Pomara ,"shops,conveniences,tourist_facilities",13.44395637512207,38.07731628417969
1238,N4680682695,Peppuccio,null,null,null,null,Viale Europa Villabate SIC PA Italia 90039 it Pomara ,"shops,fish_stores,tourist_facilities",13.445328712463379,38.07542037963867
1239,N2012999758,Conad,null,null,null,null,Palermo SIC PA II Circoscrizione Italia 90121 it ,"shops,supermarkets,tourist_facilities",13.412439346313477,38.097450256347656
1240,N8096565658,Decò,null,null,null,null,Viale Europa Villabate SIC PA Italia 90039 it Pomara ,"shops,supermarkets,tourist_facilities",13.435733795166016,38.0805778503418
1241,N4654080991,Conad,null,null,null,null,Palermo Diramazione per Via Giafar SIC PA II Circoscrizione Italia 90121 it ,"shops,supermarkets,tourist_facilities",13.426084518432617,38.08533477783203
1242,N4675430893,Ard,null,null,null,null,Via Giulio Cesare Villabate SIC PA Italia 90039 it Pomara ,"shops,supermarkets,tourist_facilities",13.436657905578613,38.08137130737305
