xid,name,url,stars,wikipedia,image,address,kinds,lon,lat
N948336721,Albergo Delle Povere,null,null,https://it.wikipedia.org/wiki/Albergo%20dei%20Poveri%20%28Palermo%29,https://commons.wikimedia.org/wiki/File:Reale_albergo_delle_povere_%28Palermo_-_c.so_Calatafimi%29.JPG,Palermo Corso Calatafimi SIC PA IV Circoscrizione Italia 90129 it Altarello ,"accomodations,other_hotels",13.345915794372559,38.109493255615234
R1225257,Albergo delle povere,null,null,https://it.wikipedia.org/wiki/Albergo%20dei%20Poveri%20%28Palermo%29,https://commons.wikimedia.org/wiki/File:Reale_albergo_delle_povere_%28Palermo_-_c.so_Calatafimi%29.JPG,Palermo Corso Calatafimi SIC PA IV Circoscrizione Italia 90129 it Altarello ,"architecture,historic_architecture,accomodations,interesting_places,other_hotels,other_buildings_and_structures",13.346355438232422,38.10988235473633
W83825693,Villa Igiea Hilton,null,5,https://it.wikipedia.org/wiki/Villa%20Igiea,https://commons.wikimedia.org/wiki/File:Villa_Igiea_a_Palermo_lato_giardino.jpg,Palermo Via Papa Sergio I SIC PA VIII Circoscrizione Italia 90142 it Acquasanta ,"accomodations,other_hotels",13.370223999023438,38.14537811279297
N722919041,Grand Hotel Palme,https://www.grandhotel-et-des-palmes.com/,null,https://en.wikipedia.org/wiki/Grand%20Hotel%20et%20des%20Palmes,https://commons.wikimedia.org/wiki/File:Grand_Hotel_et_des_Palmes_%28Palermo%29_-_Fa%C3%A7ade_3.jpg,Palermo Via Roma SIC PA VIII Circoscrizione Italia 90100 it ,"accomodations,other_hotels",13.359310150146484,38.123905181884766
H81692,rocco forte villa igiea,https://www.booking.com/hotel/it/grandhotelvillaigieapalermo.html,5,https://it.wikipedia.org/wiki/Villa%20Igiea,https://commons.wikimedia.org/wiki/File:Villa_Igiea_a_Palermo_lato_giardino.jpg,Palermo Via Papa Sergio I SIC PA VIII Circoscrizione Italia 90142 it Acquasanta ,"accomodations,other_hotels",13.369552612304688,38.14482116699219
W81431245,b&b montereale,https://www.booking.com/hotel/it/b-b-montereale.html,null,null,null,Palermo Corso Calatafimi SIC PA IV Circoscrizione Italia 90131 it ,"accomodations,guest_houses",13.304302215576172,38.09153366088867
N3434171016,Casa Rossa,https://www.booking.com/hotel/it/casa-rossa-monreale.html,null,null,null,Via Pietro Novelli Monreale SIC PA Italia 90046 it ,"accomodations,guest_houses",13.278131484985352,38.07559585571289
W298804963,Palazzo Ducale Suites,https://www.booking.com/hotel/it/palazzo-ducale-suites.html,null,null,null,Via Duca degli Abruzzi Monreale Palazzo Ducale Suites SIC PA Italia 90046 it 8 ,"accomodations,guest_houses",13.289206504821777,38.08065414428711
N3097710601,b&b hootel duomo monreale,https://www.booking.com/hotel/it/hootel-duomo-monreale.html,null,null,null,Monreale SIC PA Italia 90131 it ,"accomodations,guest_houses",13.291282653808594,38.08213806152344
W525463451,Hotel Guglielmo II,https://www.booking.com/hotel/it/guglielmo-ii.html,4,null,null,Via Circonvallazione Monreale SIC PA Italia 90046 it ,"accomodations,other_hotels",13.299135208129883,38.079898834228516
W860669901,B&B Elvira al Duomo,https://www.booking.com/hotel/it/b-amp-b-elvira-al-duomo.html,null,null,null,Via Fecatello Pantuso Monreale SIC PA Italia 90131 it ,"accomodations,guest_houses",13.2966890335083,38.08028030395508
N4430278153,hotel bel 3,https://www.booking.com/hotel/it/bel3.html,3,null,null,Palermo Via Ruffo di Calabria Bel 3 Hotel SIC PA IV Circoscrizione Italia 90136 it 20 Baida ,"accomodations,other_hotels",13.295426368713379,38.11238098144531
W278478070,YooRoom,https://www.booking.com/hotel/it/yooroom.html,null,null,null,Palermo Via Valerio Villareale SIC PA VIII Circoscrizione Italia 90132 it 35 ,"accomodations,guest_houses",13.356192588806152,38.122528076171875
N1968794430,Il Giardino di Ballaro,https://www.booking.com/hotel/it/il-giardino-di-ballara2.html,null,null,null,Palermo Via Porta di Castro Il Giardino di Ballaro SIC PA I Circoscrizione Italia 90134 it 75-77 Albergheria ,"accomodations,guest_houses",13.358577728271484,38.11188888549805
N8687956711,best western ai cavalieri hotel,https://www.booking.com/hotel/it/best-western-cavalieri.html,4,null,null,Palermo Via Sant'Oliva SIC PA VIII Circoscrizione Italia 90139 it ,"accomodations,other_hotels",13.353403091430664,38.12213134765625
N4472225806,All'ombra del Massimo,https://www.booking.com/hotel/it/all-39-ombra-del-massimo.html,null,null,null,Palermo All'ombra del Massimo SIC PA I Circoscrizione Italia Piazza Giuseppe Verdi it 36 Il Capo ,"accomodations,guest_houses",13.35608196258545,38.120277404785156
N4460323089,B&B Teatro Massimo,https://www.booking.com/hotel/it/b-b-teatro-massimo.html,null,null,null,Palermo B&B Teatro Massimo SIC PA I Circoscrizione Italia 90133 Via Orologio it 31 Il Capo ,"accomodations,guest_houses",13.359187126159668,38.12031936645508
N4249246291,hotel mediterraneo,https://www.booking.com/hotel/it/albergo-mediterraneo-palermo.html,3,null,null,Palermo Via Rosolino Pilo Mediterraneo SIC PA VIII Circoscrizione Italia 90132 it 43 ,"accomodations,other_hotels",13.358404159545898,38.122230529785156
N5225046326,a casa di amici - boutique hostel,https://www.booking.com/hotel/it/a-casa-di-amici-hostel-and-guest-house.html,null,null,null,Palermo Via Dante A Casa di Amici SIC PA VIII Circoscrizione Italia 90141 it 57 ,"accomodations,hostels",13.350767135620117,38.12398910522461
N268886709,hotel principe di villafranca,https://www.booking.com/hotel/it/principe-di-villafranca.html,4,null,null,Palermo Via Giuseppina Turrisi Colonna SIC PA VIII Circoscrizione Italia 90141 it ,"accomodations,other_hotels",13.350509643554688,38.126564025878906
N5451557161,Hotel Elite,https://www.booking.com/hotel/it/hotelelitepalermo.html,3,null,null,Palermo Via Mariano Stabile Ades SIC PA VIII Circoscrizione Italia 90100 it 146 ,"accomodations,other_hotels",13.35831356048584,38.123111724853516
N4242155693,Hotel Garibaldi,https://www.booking.com/hotel/it/garibaldi-palermo.html,4,null,null,Palermo Via Emerico Amari Hotel Garibaldi SIC PA VIII Circoscrizione Italia 90132 it 146 ,"accomodations,other_hotels",13.357444763183594,38.12484359741211
N722919048,Artemisia Palace Hotel,https://www.booking.com/hotel/it/artemisia-palace.html,4,null,null,Palermo Via Ammiraglio Gravina SIC PA VIII Circoscrizione Italia 90100 it ,"accomodations,other_hotels",13.358912467956543,38.12499237060547
N1659744521,Hotel Europa,https://www.booking.com/hotel/it/europa-palermo.html,3,null,null,Palermo Via Agrigento SIC PA VIII Circoscrizione Italia 90139 it 5 ,"accomodations,other_hotels",13.35230827331543,38.12852096557617
N268654722,excelsior palace palermo,https://www.booking.com/hotel/it/excelsiorpalacehotel.html,4,null,null,Palermo Via Marchese Ugo Excelsior Hilton Palermo SIC PA VIII Circoscrizione Italia 90144 it 3 ,"accomodations,other_hotels",13.351301193237305,38.13032913208008
N951754650,hotel vecchio borgo,https://www.booking.com/hotel/it/vecchio-borgo.html,4,null,null,Palermo Via Empedocle SIC PA VIII Circoscrizione Italia 90100 it ,"accomodations,other_hotels",13.357954025268555,38.128150939941406
N5124415521,120 rodionoff palermo b&b,https://www.booking.com/hotel/it/120-rodionoff-b-amp-b.html,null,null,null,Palermo Via Giuseppe Sciuti 120 Rodionoff SIC PA VIII Circoscrizione Italia 90144 it 120 ,"accomodations,guest_houses",13.339808464050293,38.13723373413086
N3388428903,astoria palace hotel,https://www.booking.com/hotel/it/astoria-palace.html,4,null,null,Palermo SIC PA VIII Circoscrizione Italia 90142 it Acquasanta ,"accomodations,other_hotels",13.357694625854492,38.13931655883789
N6445131476,bellevue del golfo hotel & spa,https://www.booking.com/hotel/it/bellevue-del-golfo.html,3,null,null,Palermo Via Plauto Bellevue del Golfo SIC PA VII Circoscrizione Italia 90148 it 40 ,"accomodations,other_hotels",13.268017768859863,38.20115661621094
W262801287,addaura hotel residence congressi,https://www.booking.com/hotel/it/addaura-residence-congressi.html,3,null,null,Palermo SIC PA VII Circoscrizione Italia 90149 it Valdesi ,"accomodations,other_hotels",13.345072746276855,38.18983840942383
N4705118829,Hospitality Hotel,https://www.booking.com/hotel/it/hospitality.html,3,null,null,Palermo Via Salvatore Morso SIC PA III Circoscrizione Italia 90127 it ,"accomodations,other_hotels",13.360637664794922,38.10661315917969
N5328954821,B&B Stazione Centrale,https://www.booking.com/hotel/it/b-b-stazione-centrale-palermo.html,null,null,null,Palermo Piazza Giulio Cesare B&B Stazione Centrale SIC PA III Circoscrizione Italia 90127 it 3 ,"accomodations,guest_houses",13.366256713867188,38.109886169433594
W49706736,san paolo palace hotel,https://www.booking.com/hotel/it/san-paolo-palace.html,4,null,null,Palermo Via Messina Marine Hotel San Paolo Palace SIC PA II Circoscrizione Italia 90123 it 91 Romagnolo ,"accomodations,other_hotels",13.38078784942627,38.1077995300293
N2039090776,Hotel Cortese,https://www.booking.com/hotel/it/cortese-palermo.html,2,null,null,Palermo Via Scarparelli Hotel Cortese SIC PA I Circoscrizione Italia 90134 it 16 Albergheria ,"accomodations,other_hotels",13.35983943939209,38.11254119873047
N3781737698,hotel palazzo brunaccini,https://www.booking.com/hotel/it/palazzo-brunaccini.html,4,null,null,Palermo Piazzetta Lucrezia Brunaccini SIC PA I Circoscrizione Italia it Albergheria ,"accomodations,other_hotels",13.360857963562012,38.11231231689453
N6906525907,beeclaire guest house,https://www.booking.com/hotel/it/beeclaire-guest-house.html,null,null,null,Palermo Piazzetta Pietro Speciale BeeClaire SIC PA I Circoscrizione Italia 90134 it 9 Albergheria ,"accomodations,guest_houses,apartments",13.359867095947266,38.113834381103516
N5457347433,eurostars centrale palace hotel,https://www.booking.com/hotel/it/centrale-palace.html,4,null,null,Palermo Via Vittorio Emanuele Centrale Palace Hotel SIC PA I Circoscrizione Italia 90134 it 327 Albergheria ,"accomodations,other_hotels",13.36087417602539,38.115516662597656
N5476722835,quintocanto hotel & spa,https://www.booking.com/hotel/it/quinto-canto.html,4,null,null,Palermo Corso Vittorio Emanuele Quintocanto SIC PA I Circoscrizione Italia 90133 it 310 La Loggia ,"accomodations,other_hotels",13.3610200881958,38.11542892456055
N1704167337,la via delle biciclette,https://www.booking.com/hotel/it/la-via-delle-biciclette.html,null,null,null,Palermo Via Divisi SIC PA I Circoscrizione Italia 90140 it 84 Kalsa ,"accomodations,guest_houses",13.364408493041992,38.112796783447266
N3396241641,Hotel Columbia,https://www.booking.com/hotel/it/columbia-palermo.html,2,null,null,Palermo Via del Celso Hotel Columbia SIC PA I Circoscrizione Italia 90134 it 37 Il Capo ,"accomodations,other_hotels",13.359546661376953,38.11642074584961
N6816720112,nuvole residenza,https://www.booking.com/hotel/it/nuvole-residenza.html,null,null,null,Palermo Via del Celso Residenza Nuvole SIC PA I Circoscrizione Italia 90134 it 14 Il Capo ,"accomodations,guest_houses",13.359951972961426,38.11648178100586
N3334428333,Hostel Agata,https://www.booking.com/hotel/it/hostel-agata.html,null,null,null,Palermo Via Roma Bar Massaro SIC PA I Circoscrizione Italia 90133 it 182 Kalsa ,"accomodations,hostels",13.363848686218262,38.115806579589844
N2039096636,Hotel del Centro,https://www.booking.com/hotel/it/centropalermo.html,3,null,null,Palermo Via Roma Hotel del Centro SIC PA I Circoscrizione Italia 90133 it 72 Kalsa ,"accomodations,other_hotels",13.365293502807617,38.1128044128418
N3734672327,hotel ambasciatori,https://www.booking.com/hotel/it/ambasciatoripalermo.html,4,null,null,Palermo Via Roma Ambascatori SIC PA I Circoscrizione Italia 90133 it 111 Kalsa ,"accomodations,other_hotels",13.364953994750977,38.114139556884766
N1452362851,antica palermo b&b,https://www.booking.com/hotel/it/antica-palermo-b-amp-b.html,null,null,null,Palermo Vicolo Madonna del Cassaro SIC PA I Circoscrizione Italia 90133 it Kalsa ,"accomodations,guest_houses",13.36524772644043,38.11688995361328
N5358421154,al piazza marina palace,https://www.booking.com/hotel/it/al-piazza-marina.html,null,null,null,Palermo Via Lungarini Al Piazza Marina B&B SIC PA I Circoscrizione Italia 90133 it 48 Kalsa ,"accomodations,guest_houses",13.367386817932129,38.11570358276367
W563491324,38 Aira Hotels,https://www.booking.com/hotel/it/moderno-gestione-gesa.html,3,null,null,"Palermo Via Roma 38 Aira Hotels SIC PA I Circoscrizione Italia 90133 it 268,270,274,276 La Loggia ","accomodations,other_hotels",13.362630844116211,38.11775588989258
N7326442359,Hotel posta,https://www.booking.com/hotel/it/posta-palermo.html,3,null,null,Palermo Via Antonio Gagini SIC PA I Circoscrizione Italia 90133 it La Loggia ,"accomodations,other_hotels",13.361883163452148,38.120697021484375
N5130930845,Hotel posta,https://www.booking.com/hotel/it/posta-palermo.html,3,null,null,Palermo Via Antonio Gagini SIC PA I Circoscrizione Italia 90133 it La Loggia ,"accomodations,other_hotels",13.362199783325195,38.12021255493164
N1705791860,Hotel Palazzo Sitano,https://www.booking.com/hotel/it/hotel-palazzo-sitano.html,4,null,null,Palermo Via Vittorio Emanuele SIC PA I Circoscrizione Italia 90133 it 111 La Loggia ,"accomodations,other_hotels",13.366726875305176,38.11772537231445
N5328218066,Hotel Villa Archirafi,https://www.booking.com/hotel/it/villa-archirafi.html,2,null,null,Palermo Via Archirafi SIC PA I Circoscrizione Italia 90133 it 8 Kalsa ,"accomodations,other_hotels",13.37144947052002,38.11257553100586
N3736327325,hotel porta felice & spa,https://www.booking.com/hotel/it/porta-felice.html,4,null,null,Palermo Via Butera Porta Felice SIC PA I Circoscrizione Italia 90133 it 45 Kalsa ,"accomodations,other_hotels",13.371445655822754,38.117984771728516
N5809523339,Casa Marta,https://www.booking.com/hotel/it/marta-palermo.html,null,null,null,Palermo Via Ponte di Mare Casa Marta SIC PA II Circoscrizione Italia 90123 it 11 Settecannoli ,"accomodations,guest_houses,apartments",13.377796173095703,38.11261749267578
N3572505796,residenza d'aragona,https://www.booking.com/hotel/it/residenza-d-aragona.html,4,null,null,Palermo Via Ottavio d'Aragona Hotel Residenza d'Aragona SIC PA VIII Circoscrizione Italia 90139 it 25 ,"accomodations,other_hotels",13.360453605651855,38.12342071533203
N4485700344,Mercure Palermo Centro,https://www.booking.com/hotel/it/mercure-palermo-centro.html,4,null,null,Palermo Via Mariano Stabile Mercure Palermo Centro SIC PA VIII Circoscrizione Italia 90139 it 112 ,"accomodations,other_hotels",13.360272407531738,38.12376022338867
N4154751797,C'era una Volta,https://www.booking.com/hotel/it/c-39-era-una-volta.html,null,null,null,Palermo Via Principe di Granatelli C'era una Volta SIC PA VIII Circoscrizione Italia 90132 it 28 ,"accomodations,guest_houses",13.359846115112305,38.12428283691406
W83826054,Astoria Palace Hotel,https://www.booking.com/hotel/it/astoria-palace.html,4,null,null,Palermo SIC PA VIII Circoscrizione Italia 90142 it Acquasanta ,"accomodations,other_hotels",13.357343673706055,38.13936233520508
W279885156,Massimo Plaza Hotel,https://www.booking.com/hotel/it/massimo-plaza.html,4,null,null,Palermo Via Maqueda Massimo Plaza Hotel SIC PA I Circoscrizione Italia 90140 it 437 Il Capo ,"accomodations,other_hotels",13.358548164367676,38.12031936645508
W73395786,Splendid Hotel la Torre,https://www.booking.com/hotel/it/splendid-la-torre.html,4,null,null,Palermo SIC PA VII Circoscrizione Italia 90151 it Valdesi ,"accomodations,other_hotels",13.329704284667969,38.210792541503906
W182675995,Grand Hotel Piazza Borsa,https://www.booking.com/hotel/it/grand-piazza-borsa.html,4,null,null,Palermo Via dei Cartari SIC PA I Circoscrizione Italia 90133 it Kalsa ,"accomodations,other_hotels",13.365179061889648,38.116336822509766
N2590319335,Hotel Tonic,https://www.booking.com/hotel/it/tonic.html,3,null,null,Palermo Via Mariano Stabile Hotel Tonic SIC PA VIII Circoscrizione Italia 90139 it 126 ,"accomodations,other_hotels",13.35919189453125,38.12339782714844
N7148045081,Hotel Politeama,https://www.booking.com/hotel/it/politeama-palace.html,4,null,null,Palermo Piazza Ruggero Settimo SIC PA VIII Circoscrizione Italia 90132 Piazza Ruggero Settimo it ,"accomodations,other_hotels",13.355942726135254,38.1253662109375
W73411325,Mondello Palace Hotel,https://www.booking.com/hotel/it/mondello-palace.html,4,null,null,Palermo Via Principe di Scalea SIC PA VII Circoscrizione Italia 90151 it Valdesi ,"accomodations,other_hotels",13.325697898864746,38.20210266113281
W666188076,khalisah,https://www.booking.com/hotel/it/khalisah.html,null,null,null,Palermo Via Scopari SIC PA I Circoscrizione Italia 90133 it Kalsa ,"accomodations,guest_houses",13.370874404907227,38.11737823486328
R4285692,Hotel Bel 3,https://www.booking.com/hotel/it/bel3.html,3,null,null,Palermo SIC PA IV Circoscrizione Italia 90136 it Baida ,"accomodations,other_hotels",13.295863151550293,38.1123161315918
W278479436,Grand Hotel Wagner,https://www.booking.com/hotel/it/grand-wagner.html,5,null,null,Palermo Via Riccardo Wagner Bebop SIC PA VIII Circoscrizione Italia 90139 it 3 ,"accomodations,other_hotels",13.358590126037598,38.12360382080078
N4430278152,addaura hotel residence congressi,https://www.booking.com/hotel/it/addaura-residence-congressi.html,3,null,null,Palermo Lungomare Cristoforo Colombo Addaura Hotel Residence SIC PA VII Circoscrizione Italia 90149 it 4452 Vergine Maria ,"accomodations,other_hotels",13.345234870910645,38.19022750854492
N7691043705,Liberty Suites,https://www.booking.com/hotel/it/liberty-suites.html,null,null,null,Palermo Via Principe di Granatelli SIC PA VIII Circoscrizione Italia 90132 it 28 ,"accomodations,guest_houses",13.359869956970215,38.124298095703125
N6375718278,hotel joli,https://www.booking.com/hotel/it/joli.html,3,null,null,Palermo Via Michele Amari Joli SIC PA VIII Circoscrizione Italia 90139 it 11 ,"accomodations,other_hotels",13.360184669494629,38.124446868896484
N6437150585,Foresteria,http://www.lanoce.org/foresteria/,null,null,null,Palermo Via Giovanni Evangelista di Blasi Foresteria SIC PA V Circoscrizione Italia 90135 it 12 Olivuzza ,"accomodations,hostels",13.332558631896973,38.1217155456543
N5347853323,Parcheggio Auto Camper,https://www.greencarpalermo.it/,null,null,null,Palermo Via Quarto dei Mille Parcheggio Auto Camper SIC PA IV Circoscrizione Italia 90129 it 11B ,"campsites,accomodations",13.343117713928223,38.11018753051758
N722919037,Atheneum,http://www.albergoathenaeum.it/,3,null,null,Palermo Via Luigi Giannettino Atheneum SIC PA IV Circoscrizione Italia 90128 it 4 ,"accomodations,other_hotels",13.352341651916504,38.10456085205078
N380989345,Casa Marconi,null,null,null,null,Palermo Via Monfenera SIC PA IV Circoscrizione Italia 90128 it ,"guest_houses,accomodations",13.35408878326416,38.10430908203125
N380989341,Hotel Orleans,null,4,null,null,Palermo Via Monfenera SIC PA IV Circoscrizione Italia 90128 it ,"accomodations,other_hotels",13.355412483215332,38.106239318847656
N5662536638,Zisa House,null,null,null,null,Palermo Via Giuseppe Whitaker Zisa House SIC PA V Circoscrizione Italia 90138 it 5 Olivuzza ,"apartments,accomodations",13.34121036529541,38.118919372558594
N3998040388,conte federico apartments,https://www.booking.com/hotel/it/conte-federico-apartments.html,null,null,null,Palermo Via del Fondaco SIC PA I Circoscrizione Italia 90134 it Albergheria ,"accomodations,guest_houses,apartments",13.358551979064941,38.11233901977539
N1686203848,Bed&Breakfast Alvorada,null,null,null,null,Palermo Via Catalano SIC PA I Circoscrizione Italia 90134 it Il Capo ,"guest_houses,accomodations",13.35876178741455,38.11687088012695
N5409578059,Houel 30 b&b,null,null,null,null,Palermo Via Houel SIC PA VIII Circoscrizione Italia 90138 it 30 ,"guest_houses,accomodations",13.349772453308105,38.121734619140625
N5457347441,B&B Sant Agostino,null,null,null,null,Palermo Via Sant'Agostino B&B Sant Agostino SIC PA I Circoscrizione Italia 90134 it 174 Il Capo ,"guest_houses,accomodations",13.35557746887207,38.11778259277344
N5451557421,Hotel Verdi,null,null,null,null,Palermo Via Maqueda Hotel Verdi SIC PA I Circoscrizione Italia 90140 it 417 Il Capo ,"accomodations,other_hotels",13.358806610107422,38.11990737915039
N2413017450,A'to Casa,null,null,null,null,Palermo Via Mariano Stabile brioscia SIC PA VIII Circoscrizione Italia 90132 it 60 ,"guest_houses,accomodations",13.355835914611816,38.122310638427734
W648584944,PARKING GIOTTO,null,null,null,null,Palermo SIC PA VIII Circoscrizione Italia 90145 it ,"campsites,accomodations",13.332348823547363,38.13206481933594
W278479675,Grand Hotel Federico II,null,null,null,null,Palermo Via Principe di Granatelli Grand Hotel Federico II SIC PA VIII Circoscrizione Italia 90132 it 60 ,"accomodations,other_hotels",13.357961654663086,38.12346649169922
N5029316521,B&B Amelie,http://www.bb-amelie.it,null,null,null,Palermo B&B Amelie SIC PA VIII Circoscrizione Italia 90139 Via Principe di Belmonte it 94 ,"accomodations,other_hotels",13.357194900512695,38.123775482177734
N722919046,Chrystal Palace Hotel,null,null,null,null,Palermo Via Roma SIC PA VIII Circoscrizione Italia 90100 it ,"accomodations,other_hotels",13.35930061340332,38.124446868896484
N1359018764,le casette di lulu,https://www.booking.com/hotel/it/le-casette-di-lula1.html,null,null,null,Palermo Via Antonino Pecoraro SIC PA VIII Circoscrizione Italia 90144 it ,"accomodations,guest_houses,apartments",13.341426849365234,38.13404083251953
N306251854,B&B Il Mandarino,null,null,null,null,Palermo SIC PA VI Circoscrizione Italia 90147 it ,"accomodations,guest_houses",13.298311233520508,38.169044494628906
N2665435246,B&B Casa e Putia,http://www.facebook.com/casaeputia,null,null,null,Palermo Via Belgio B&B Casa e Putia SIC PA VI Circoscrizione Italia 90146 it 2 Resuttana ,"accomodations,motels",13.32965087890625,38.15060043334961
W648584373,IDEA VACANZE -PALERMO,null,null,null,null,Palermo Via Imperatore Federico IDEA VACANZE -PALERMO SIC PA VIII Circoscrizione Italia 90143 it 116 Acquasanta ,"campsites,accomodations",13.352302551269531,38.14802551269531
N5731324621,b&b mondello resort,https://www.booking.com/hotel/it/b-amp-b-mondello-resort.html,null,null,null,Palermo Via Egle B&B Mondello Resort Villa Dena SIC PA VII Circoscrizione Italia 90151 it 7 Valdesi ,"accomodations,guest_houses",13.323087692260742,38.19829559326172
N4375561505,airbnb,null,null,null,null,Palermo Via Stesicoro SIC PA VII Circoscrizione Italia 90151 it Valdesi ,"accomodations,other_hotels",13.321924209594727,38.205589294433594
N5215061375,Cassaro 261,null,null,null,null,Palermo Corso Vittorio Emanuele Cassaro 261 SIC PA I Circoscrizione Italia 90133 it 261 La Loggia ,"guest_houses,accomodations",13.362380981445312,38.11616134643555
N2498797195,Panormus,null,null,null,null,Palermo Via Roma Hotel del Centro SIC PA I Circoscrizione Italia 90133 it 72 Kalsa ,"guest_houses,accomodations",13.365352630615234,38.11274337768555
N7104862685,Students Apartment - bed and social dinner - new address,https://maps.app.goo.gl/hhC4561f1Tibqo6E7,null,null,null,Palermo Via Roma Students Apartment - bed and social dinner - new address SIC PA I Circoscrizione Italia 90133 it 59A Kalsa ,"accomodations,hostels",13.365670204162598,38.1129264831543
N5839438385,Veronica home 2,null,null,null,null,Palermo SIC PA I Circoscrizione Italia 90133 Via Principe di Resuttano it Kalsa ,"apartments,accomodations",13.36758804321289,38.116172790527344
N273826453,della_Lungarini,null,null,null,null,Palermo Via Lungarini SIC PA I Circoscrizione Italia 90133 it Kalsa ,"guest_houses,accomodations",13.368457794189453,38.116268157958984
N3334311909,B&B Al Giardino dell'Alloro,https://goo.gl/maps/P7OJf,null,null,null,Palermo Vicolo San Carlo SIC PA I Circoscrizione Italia 90133 it Kalsa ,"accomodations,hostels",13.36778736114502,38.11507797241211
N1594949821,Casa Seralcadio,null,null,null,null,Palermo Via Bari SIC PA I Circoscrizione Italia 90133 it La Loggia ,"guest_houses,accomodations",13.361504554748535,38.11811828613281
N4377582838,vucciria apartment 1,https://www.booking.com/hotel/it/vucciria-appartment.html,null,null,null,Palermo Via Argenteria Nuova Al Vucciria SIC PA I Circoscrizione Italia 90133 it 19 La Loggia ,"accomodations,hostels,apartments",13.364503860473633,38.117835998535156
N4582466900,Casa Ro,null,null,null,null,Palermo Via del Parlamento Casa Ro SIC PA I Circoscrizione Italia 90133 it 31 Kalsa ,"guest_houses,accomodations",13.366033554077148,38.117271423339844
N1930347435,Letizia,http://www.hotelletizia.com,null,null,null,Palermo Letizia SIC PA I Circoscrizione Italia 90133 Via Bottai it 30 Kalsa ,"accomodations,other_hotels",13.367295265197754,38.11750793457031
N5995502685,Appartemente di San Domenico,null,null,null,null,Palermo SIC PA I Circoscrizione Italia 90133 Via Tavola Tonda it La Loggia ,"apartments,accomodations",13.364891052246094,38.11967086791992
N2671412465,casa giuditta palermo central,https://www.booking.com/hotel/it/casa-giuditta-palermo-central.html,null,null,null,Palermo Via Savona Casa Giuditta Palermo Central Apartments Hotel SIC PA I Circoscrizione Italia 90133 it 10 Kalsa ,"accomodations,apartments",13.372527122497559,38.115966796875
N2985003755,Alfea;la Taverna dell'Artista,null,null,null,null,Palermo Via Principe di Belmonte SIC PA VIII Circoscrizione Italia 90100 it ,"guest_houses,accomodations,foods,restaurants,tourist_facilities",13.360907554626465,38.12549591064453
W117430179,Hotel Ibis Style,null,null,null,null,Palermo Via Francesco Crispi Hotel Ibis Style SIC PA VIII Circoscrizione Italia 90139 it 228 ,"accomodations,other_hotels",13.361270904541016,38.12843322753906
N6261900186,VillaEsperia,https://www.hotelvillaesperia.it/,null,null,null,Palermo Viale Margherita di Savoia VillaEsperia SIC PA VII Circoscrizione Italia 90151 it 53 Valdesi ,"accomodations,other_hotels",13.332059860229492,38.19333267211914
N271670964,Nh hotels,null,null,null,null,Palermo SIC PA I Circoscrizione Italia 90133 it Kalsa ,"accomodations,other_hotels",13.37498950958252,38.115291595458984
W83824702,Hotel Holiday Inn,null,4,null,null,Palermo Viale Regione Siciliana Nord Ovest SIC PA V Circoscrizione Italia 90145 it Olivuzza ,"accomodations,other_hotels",13.328888893127441,38.12715148925781
N1804960448,MiCasa,null,null,null,null,Palermo Via Ifigenia SIC PA VII Circoscrizione Italia 90151 it Valdesi ,"guest_houses,accomodations",13.311978340148926,38.196502685546875
N1678958374,Miki Mono,null,null,null,null,Palermo Via Lorenzo Iandolino SIC PA VII Circoscrizione Italia 90151 it Valdesi ,"guest_houses,accomodations",13.312088966369629,38.196533203125
N1678959817,Casa Vacanza Bilo Maxi,null,null,null,null,Palermo Via Ifigenia SIC PA VII Circoscrizione Italia 90151 it Valdesi ,"guest_houses,accomodations",13.31202220916748,38.196651458740234
W82238406,,null,null,null,null,Palermo Via Ruffo di Calabria Bel 3 Hotel SIC PA IV Circoscrizione Italia 90136 it 20 Baida ,"accomodations,other_hotels",13.295723915100098,38.112308502197266
W285429928,,null,null,null,null,Palermo Via Plauto Bellevue del Golfo SIC PA VII Circoscrizione Italia 90148 it 40 ,"accomodations,other_hotels",13.267779350280762,38.20085906982422
